"nome","resumo","coordenador"
"MEMÓRIAS E PRÁTICAS DO ENSINO DAS ARTES VISUAIS E DA HISTÓRIA DA ARTE NO CAP-UERJ","O projeto de extensão universitária “memórias e práticas do ensino das artes visuais e história da arte no cap-uerj” é um trabalho de construção de um acervo sobre as memórias dos processos e práticas pedagógicas do ensino das artes no tempo presente. Esse acervo resultará de um inventário que tem como corpus de pesquisa os registros fotográficos das atividades artísticas (pintura escultura performance instalação gravura) e dos eventos realizados pelos alunos durante as aulas de artes na educação básica do instituto de aplicação fernando rodrigues da silveira - cap-uerj. Por ser um colégio aplicação e constituindo-se como instituição de ensino de referência em artes visuais a preservação de sua memória e a disponibilização de seu acervo para a comunidade sobretudo estudantes e professores de artes se apresentam no contexto atual como ações fundamentais em sua história pois alarga as reflexões estéticas acerca do ensino das disciplinas de artes. A construção desse acervo está ligada a uma história do tempo presente e aos modos de uso e apropriações do ensino das artes na escola. Dessa forma por meio desse projeto de extensão discute-se e revisa-se criticamente as diversas abordagens metodológicas o currículo escolar os processos de avaliação do ensino-aprendizagem no campo da linguagem visual; e constrói-se um acervo com vistas a disponibilizá-lo para todas as pessoas interessadas na história e na memória do ensino das artes do cap-uerj. Assim busca-se tanto organizar e inventariar os modos de uso do ensino das artes visuais analisando as práticas pedagógicas realizadas nesse processo quanto apresentar os resultados em artigos congressos e eventos acadêmicos (uerj sem muros) para que esse estudo possibilite ampliar o conhecimento da memória desse instituto para a comunidade interna e externa.","Gianne Maria Montedônio Chagastelles"
"COMUNIDADE(S) LEITORA(S) DA UERJ","Trata-se da criação de plataforma digital a ser elaborada em projeto interdisciplinar com a professora juliana rocha rodrigues barcellos onde funcionará a(s) comunidade(s) leitora(s) da uerj com o intuito de colaborar para o aprofundamento da formação de leitores críticos autônomos e democráticos do cap uerj e da uerj a partir do diálogo com a formação de leitores de outras instituições de ensino outros projetos extensão de pré-vestibulares comunitários entre outros além de colaborar com o ensino de literatura e com a educação literária deste público alvo. A comunidade leitora fornecerá material para pesquisa sobre formação de leitores na uerj no nosso município estado e país com colaboração de estagiários e de bolsista do instituto de letras da uerj contribuindo também para a formação de professores. é preciso levar em consideração a observação de raquel de souza de que só se constitui uma comunidade de leitores quando ""confrontam-se opiniões constroem-se sentidos e forjam-se identidades"" (2015 p. 114). O projeto visa se constituir como resposta ao questionamento de althusser (1985) sobre a escola ser o principal aparelho ideológico de estado na pós-modernidade demonstrando que a instituição é sim um espaço privilegiado da luta de classes porém no papel de desconstruir aparelhos ideológicos por meio do diálogo permanente democrático e produtivo da leitura crítica e autônoma da palavra e do mundo. Paulo freire parece responder a esta percepção de althusser ao refletir que ""não é possível pensar sequer a educação sem que se pense a questão do poder; se não é possível compreender a educação como uma prática autônoma ou neutra isto não significa de modo algum que a educação sistemática seja uma pura reprodutora da ideologia dominante. As relações entre a educação enquanto subsistema e o sistema maior são relações dinâmicas contraditórias e não mecânicas. A educação reproduz a ideologia dominante é certo mas não faz apenas isto"" (1989 p. 13).","Gregory Magalhaes Costa"
"LÍNGUA LITERATURA E CIDADANIA: DEMOCRATIZANDO O ACESSO AO ENSINO SUPERIOR.","Entende-se que o objetivo da educação é produzir entre outras coisas a humanidade em cada indivíduo formando uma natureza construída historicamente. Isso envolve identificar os elementos culturais que devem ser assimilados pelas pessoas para que se tornem humanas e descobrir as melhores maneiras de alcançar esse objetivo. Para a educação escolar isso implica a socialização do saber sistematizado incluindo o domínio da leitura escrita matemática e conhecimentos nas ciências naturais e sociais preparando as novas gerações para acessar e compreender o conhecimento elaborado ou seja a ciência e a cultura erudita. Com o forte propósito de construir pontes sólidas entre a universidade e a sociedade eliminando barreiras e preenchendo o espaço vazio que as separa nossa missão é clara e ousada: levar o conhecimento produzido na academia para além de seus muros tornando-o acessível a todos de modo que contribua na ascensão das pessoas de classes sociais menos favorecidas. Nossa iniciativa consiste em múltiplos pilares interconectados: 1) produziremos material didático de alta qualidade focado na preparação de alunos para o vestibular da uerj. Nossos recursos irão desmistificar o processo de preparação e ampliar o acesso a conteúdo relevante independentemente do contexto socioeconômico do aluno; 2) capacitaremos professores em formação fornecendo-lhes as ferramentas necessárias para criar material didático inovador elaborar questões de qualidade e adotar métodos de ensino eficazes. Dessa forma fortaleceremos a base educacional multiplicando o impacto positivo em toda a sociedade; 3) nosso compromisso com a equidade educacional impulsionará iniciativas que ajudem alunos de classes baixas a superar as barreiras financeiras e sociais que frequentemente os impedem de acessar a universidade. Queremos abrir as portas das instituições de ensino superior a todos que desejam aprender e crescer; 4) ao preencher o espaço vazio entre a universidade e a sociedade estab","Hilma Ribeiro De Mendonça Ferreira"
"RODAS DE LEITURA LÉLIA GONZALEZ: CONFLUÊNCIAS DE LÍNGUA E LITERATURA PARA UMA FORMAÇÃO CIDADÃ NO ENSINO BÁSICO.","é latente a necessidade de formação do professor de português que traga consigo uma metodologia para apropriação da linguagem como forma de acesso às instâncias cidadãs. O legado histórico da escravidão traçou o destino da massa social que frequenta amplamente a escola pública que compreende grande percentual do alunado que compõe o ensino básico. Nesse sentido o presente projeto tem como premissa a articulação teórica e prática que viabilize uma metodologia de ensino engajada que tenha como foco a formação social dos sujeitos não mais vistos como receptáculos vazios onde o professor “deposita” conhecimentos de uma esfera de saberes. (freire 1997) a partir do estudo dos gêneros textuais pode-se justificar um ensino gramatical que seja potente ao aluno articulando língua e literatura relacionando a partir dos gêneros essas esferas de conhecimento fazendo com que o graduando compreensa a aula de português como momento político para libertação das opressões bem como suas consequências à manutenção dos direitos civis. Para dar conta de uma demanda tão significativa e relevante esse projeto de extensão pretende um alcance mais amplo para os seus participantes se utilizando para isso do uso do ensino remoto. Assim o projeto prevê encontros semanais que se debrucem sobre os conteúdos da grade curricular de português no ensino básico através da plataforma avacap/uerj com possibilidade de adesão de graduandos de outras universidades ou mesmo outros cursos de graduação. Assume-se nesse projeto o lugar da gramática como contraponto das intenções latentes aos gêneros literários e não literários que formam o componente curricular da maioria das escolas dos sistemas públicos e também privados. Como pressupostos teóricos básicos os estudos de bakhtin (1997) cândido (1989) e geraldi (1984) como principais articuladores para um ensino de língua e de literatura pautados no texto e nas suas consequências às condições de produção que o permeiam.","Hilma Ribeiro De Mendonça Ferreira"
"A HISTÓRIA DOS POVOS ORIGINÁRIOS NO BRASIL E O ENSINO DE HISTÓRIA.","O projeto em questão pretende discutir o ensino de história junto ao universo da história de nossos povos originários por muito tempo chamados de índios expressão que recebeu a definição a partir da chegada e do domínio europeu. Tal domínio além de desqualificar a cultura dos referidos povos se apropriou de uma gama de histórias saberes e visões de mundo que durante muitos séculos foram relegados a um segundo plano de modo a concebê-los como inferiores primitivos incivilizados e inocentes. Em decorrência da necessidade que urge em conhecer melhor o que se pode pensar enquanto sociedade brasileira e em prol de dirimir e lutar constantemente contra estereótipos e visões preconceituosas de mundo que descaracterizaram culturas e povos que vivem a milênios no território que se transformou em nosso país desponta a construção do referido projeto que busca trazer reflexões estudos e discussões a partir de oficinas seminários e debates dentre outras atividades por um lado e por outro produzir material didático sobre a história de nossos povos originários e sua importância para o ensino de história. O espaço de atuação compreenderão ensino fundamental i e ii do cap-uerj e da rede municipal do rio de janeiro) de forma integrada ao ensino superior voltado à formação de professores visando pôr em prática cada vez mais os objetivos propostos pela lei 11.645/08 com o intuito de ampliar o conhecimento e assim como acima citado dirimir o preconceito que infelizmente ainda persiste.","Hilton Meliande De Oliveira"
"HISTÓRIA E FILOSOFIA DAS CIÊNCIAS NOS CONTEXTOS EDUCACIONAIS","Ao vincular-se com a linha de pesquisa história e filosofia da matemática: reflexões educacionais do grupo gemat-uerj este projeto deseja incentivar as interações entre história e filosofia das ciências nos ambientes educacionais a partir de conferências cursos palestras e produção de recursos pedagógicos multimodais. Tendo como público alvo professores educadores licenciandos e todos aqueles interessados no ensino científico e cultural as atividades de extensão propostas buscam dialogar com as instituições científicas de nosso estado possibilitando um maior conhecimento desses espaços para os discentes das redes públicas e privadas de ensino básico mas também para discentes e pesquisadores de nossas instituições de ensino superior. Ao compreender a extensão universitária como um processo educativo cultural e científico que articule ""ensino e pesquisa de forma indissociável e que viabilize uma relação transformadora entre os saberes universitários e sociedade"" este projeto de extensão centra-se na formação pedagógica dos licenciandos na formação continuada de educadores e na articulação com as instituições científicas de nosso estado buscando práticas pedagógicas e ações educacionais transformadoras nas articulações do pensamento universitário em diversos níveis sociais. Dentre os produtos acadêmicos elaborados esperam-se cursos de extensão artigos para publicações científicas escritos de divulgação científica e produtos educacionais variados para práticas pedagógicas no ensino básico. Acredita-se que esse projeto possa desempenhar uma contribuição específica para a educação matemática no estado do rio de janeiro particularmente ao dialogar com as instituições científicas de nosso estado e propor atividades pedagógicas orientadas a partir das experiências vivenciadas nestas entidades de grande relevância nacional.","Jean Felipe De Assis"
"DESENVOLVIMENTO DE JOGOS EDUCATIVOS DE QUÍMICA PARA PESSOAS COM NECESSIDADES ESPECÍFICAS","O presente trabalho visa à produção de materiais lúdico-educativos que tem por objetivo integrar alunos deficientes visuais e alunos videntes em sala de aula proporcionando a estes uma experiência diferenciada de ensino-aprendizagem em que possam fortalecer além dos conhecimentos adquiridos nas aulas formais como também vislumbrarem a inclusão e os ganhos sociais gerados com uso dos jogos mesmo em um ambiente formal quanto à escola. Além deste objetivo principal visa-se também incentivar os licenciandos em química a fortalecer a inclusão. Mostrar a estes que ela pode ocorrer de forma natural e a partir do controle do professor sem que seja necessário o peso que normalmente carrega este profissional quando inicia seus trabalhos na educação inclusiva pois normalmente não foi preparado adequadamente pra tal no período de sua graduação.","Jessica Cruz De Luca De Almeida"
"DIVULGAÇÃO CIENTÍFICA QUIMICAP UERJ","O projeto busca a divulgação científica utilizando as redes sociais que são meios de acesso já muito empregados para promoção de bem estar beleza e do dia a dia das pessoas. Por que não as utilizar também para propagação de conhecimento científico? A criação das páginas procura aproximar os pesquisadores da sociedade levando os saberes acadêmicos em uma linguagem acessível e através de meios já muito utilizados. Quando a comunidade tem acesso a ciência de forma simples prática e contextualizada com o seu cotidiano as chances de produção do letramento científico crescem exponencialmente formando assim um cidadão crítico e experimentado. Tanto alunos do ensino médio como alunos de graduação e licenciados podem se beneficiar da página através de suas publicações de atualidades resolução de questões de vestibular publicações relativas a inclusão jogos e mapas mentais. O perfil no instagram e a página do facebook quimicap.Uerj foi criada no início da pandemia em maio de 2020 objetivando informar a comunidade a respeito de questões científicas de forma confiável e com uma comunicação compreensível. Atualmente as redes sociais já alcançaram mais de 1300 pessoas e com o projeto temos a intensão de alargar o seu alcance.","Jessica Cruz De Luca De Almeida"
"PROJETO MENLI: MATERIAL PARA ENSINO DE LÍNGUAS: CONSTRUINDO DIÁLOGOS COM PROFESSORES","Compreendendo a necessidade de espaços de reflexões e de diálogos entre professores da educação básica de línguas adicionais e alunos de graduação em letras o projeto menli tem como proposta oferecer a esse público oficinas de elaboração de material didático autêntico e adaptado que atenda às especificidades dos seus alunos. A cada mês um professor convidado apresenta um material autêntico utilizado em suas aulas e propõe uma reflexão a partir de um grande tema proposto pelos participantes do projeto. Espera-se que a partir dessas oficinas professores da educação de línguas e alunos de graduação tenham um espaço de diálogo e de reflexão sobre suas práticas docentes.","Joanna Barrão Ferreira"
"PROJET T- AULAS DE FRANCÊS PARA PESSOAS TRAVESTIGÊNERES","O projeto tem como objetivo oferecer aulas de língua francesa para pessoas travestisgêneres buscando proporcionar um ambiente inclusivo e seguro promovendo a aprendizagem e o desenvolvimento linguístico ao mesmo tempo que sensibiliza para a diversidade de gênero e combate a discriminação. Ao final espera-se que as pessoas trans participantes adquiram habilidades linguísticas em francês fortalecendo sua autoconfiança e potencializando oportunidades de inserção no mercado de trabalho ou acesso a estudos. Além disso busca-se contribuir para uma sociedade mais inclusiva reduzindo estigmas e promovendo a igualdade de oportunidades para a comunidade trans.","Joanna Barrão Ferreira"
"LIRE ENSEMBLE","O objetivo do projeto lire ensemble é promover oficinas de leitura colaborativa de textos literários escritos em língua francesa com estudantes de letras e de outras áreas e com público externo visando estimular o prazer da leitura desenvolver estratégias de compreensão leitora em língua adicional e expandir conhecimentos linguísticos e culturais relacionados ao francês e ao universo francófono. Para isso propomos a leitura de textos de gêneros variados escritos por autores e autoras de épocas e origens diversas que podem ser lidos previamente pelos participantes ou descobertos durante os encontros nos quais se dá uma construção coletiva de sentidos. Conduzido por professores de língua francesa do instituto de aplicação fernando rodrigues da silveira (cap-uerj) o lire ensemble nasceu em 2019 como projeto-piloto vinculado ao projeto de pesquisa e extensão “ceald – colaboração estratégias de aprendizagem e letramento digital: o desafio da equidade na formação de professores de línguas” e em 2021 tornou-se um projeto de extensão independente. Após ter passado pela modalidade remota em 2020 e em 2021 o projeto retomou as atividades presenciais em 2022 e em 2023 foi agraciado com uma bolsa de extensão.","João Marcos Reis De Faria"
"CONSTITUINDO SABERES DIDÁTICOS PARA LIDAR COM AS DIFERENÇAS NA ESCOLA","Este projeto é uma iniciativa do grupo de pesquisa “formação em diálogo: narrativas de professoras currículos e culturas” - gpformadi. Nele tomando as “diferenças culturais entre os diversos grupos sociais definidos em termos de divisões sociais tais como classe raça etnia gênero sexualidade e nacionalidade” (da silva 2000) e reconhecendo que essas diferenças não pairam acima de nossas cabeças pois ao contrário são construções sociais em meio a processos de disputa por poder social vimos tentando “procurar uma visão de multiculturalismo e diferença que avance para além da lógica entre assimilação e resistência”. Isso não significa que desejamos justapor culturas que permanecem com suas fronteiras intactas pois acreditamos que “a luta por uma sociedade multicultural consiste na aceitação intercultural do risco dos desvios inesperados e das complexidades de relação entre ruptura e fechamento.” (mclaren 1997) entendemos que a perspectiva multicultural crítica provoca muitas questões relacionadas à seleção dos conteúdos escolares às estratégias de ensino ao relacionamento professor/a-aluno/a e aluno/a-aluno/a ao sistema de avaliação à concepção de disciplina/indisciplina aos modos de conceber o ""ofício de ser aluno"" (perrenoud) ao papel do/a professor/a à organização da sala de aula às atividades extra-classe entre outras. (cf. Candau 2006) desse modo provocamos nossas/os parceiras/os a refletir sobre que didática é essa que está sendo gerada (ou precisa ser) em nossas escolas em prol dessa sociedade multicultural. E objetivamos a socialização de saberes produzidos sobre como lidar com a diferença nas escolas ao maior número de professores/as que pudermos...","Jone Carla Baiao"
"LABORATÓRIO DE ESCRITA","Da constituição de espaços de textualização que integre alunos de educação básica graduação e pós-graduação nas práticas de diferentes formas de escrita tivemos a demanda de um laboratório de escrita. Considerando as atuais circunstâncias sócio-históricas em que se discutem as políticas públicas de educação dentre elas a base nacional comum curricular e outros documentos correlacionados bem como as relações entre linguagem e tecnologia voltamo-nos para uma “escuta social” (pêcheux 2011) de como os profissionais das ciências da linguagem e da educação estão sendo significados no cotidiano escolar e os processos de constituição dos sentidos instituídos nas políticas públicas como possíveis formas de atuação desse profissional. Que imaginários circulam sobre a prática de trabalho do professor na atualidade? Como a escrita em suas diferentes formas é significada? é por um espaço de de práticas laborais que buscamos compreender como tomam forma os sentidos inscritos nos processos de ensino-aprendizagem de modo que ensino-pesquisa-extensão são indissociáveis também no espaço escolar e desse modo buscamos abrir condições de possibilidades de formação do sujeito crítico e responsável pelo que diz interpreta escreve. As práticas de escrita nesse laboratório se dão inscritas em parcerias internas e externas por programas e grupos de pesquisa e de extensão. Em sua fase inicial o projeto realizou dois seminários de escrita e participou da organização interinstitucional colegiada de encontro nacional em análise de discurso (iii enadis) bem como o projeto contou com a parceria do subprojeto de língua portuguesa do programa de residência pedagógica da uerj. Na continuidade das atividades o projeto ampliou suas parcerias internas entre projetos de extensão tendo em vista a participação de um programa de extensão com agenda partilhada.","Juciele Pereira Dias"
"ALÉM DOS MUROS AÇÕES DE FORMAÇÃO NO CENTRO DE ATIVIDADES COMUNITÁRIAS DE SÃO JOÃO DE MERITI","O projeto de extensão “além dos muros - ações de formação no centro de atividades comunitárias de são joão de meriti” teve início em março de 2005 com o objetivo de ampliar as ações de formação de professores realizadas pelo centro de atividades comunitárias de são joão de meriti (cac) instituição localizada na baixada fluminense. Para alcançar este objetivo a atividade extensionista tem como um de seus focos a formação de professores alfabetizadores. Desde 2005 são realizados grupo de estudos sobre alfabetização e ensino da língua a partir de um referencial teórico consistente e da experiência de professores que desenvolvem práticas bem sucedidas em suas salas de aula. A opção pela implementação de uma proposta de formação de professores cujo foco é a alfabetização justifica-se especialmente pelo fato de tratar-se de um dos temas de estudo mais solicitados pelos professores em atividades de formação o que não acontece por acaso visto que o ensino e a aprendizagem iniciais da leitura e escrita ainda é um desafio para escola pública brasileira. Ainda não conseguimos assegurar plenamente o direito de se alfabetizar na escola a todos os alunos que nela ingressam. Apoiamo-nos na certeza de que para assegurar o direito do aluno se alfabetizar na escola precisaremos assegurar ao professor o direito de aprender a ensinar todos os alunos. Sem perder de vista que a formação do professor não é o único investimento necessário à consolidação de uma educação pública de qualidade não temos dúvida de que a formação continuada em serviço é um dos meios de assegurar ao professor esse direito.","Juliana De Moraes Prata"
"ORGANIZAÇÃO E PRODUTIVIDADE ACADÊMICA PARA PROFESSORES DA EDUCAÇÃO BÁSICA","O projeto de extensão universitária se insere no contexto de trocas de experiências estratégias e metodologias cuja intenção é auxiliar nos componentes técnicos estruturadores para professores da educação básica: leitura pesquisa e escrita acadêmica. O projeto abrange o público de graduandos licenciandos pós-graduandos pesquisadores professores e demais interessados. A pergunta-chave de construção desse projeto é: a escola seria um campo de produção de conhecimento? Acreditamos que sim e que os professores são agentes fundamentais nesse processo de registro e construção da escola como campo de estudos. Mas para isso precisamos de formação em habilidades para os códigos de produção de conhecimento. é preciso decodificar as leituras científicas conversar sobre o fazer pesquisa. Para a edição de 2024 o projeto de extensão apoiará outros projetos do instituto de aplicação fernando rodrigues da silveira na organização escrita e publicação de livros e e-book intencionando oferecer suporte de organização acadêmica a projetos históricos que possuem demanda por publicizar suas importantes ações extensionistas e mais recentemente de pró-docência.","Juliana De Moraes Prata"
"MATEMÁTICAS E MENTALIDADES: COMPORTAMENTOS DE ENSINO E DE APRENDIZAGEM","O presente projeto de extensão tem por objetivo geral desenvolver as mentalidades matemáticas no âmbito da educação básica com foco em estudantes docentes graduandos e famílias/responsáveis. Para isso estabelecemos primeiramente discussões e reflexões sobre o ensino da matemática na educação básica com foco nos estudos sobre mentalidades matemáticas. Hoje a matemática é vista por muitos como um campo destinado a pessoas que são inteligentes têm um dom são rápidas em cálculos etc. Com base em pesquisas no campo da neurociência e ensino da matemática de maneira geral pretendemos desmistificar essa crença que caracteriza a chamada mentalidade fixa em detrimento da mentalidade de crescimento. Este projeto valoriza a formação continuada de seus integrantes. Por isso é nossa intenção nos fortalecer constantemente em termos teóricos num mergulho em estudos recentes sobre o ensino da matemática que coloca o estudante como protagonista do seu processo de aprendizagem e que é capaz de aprender matemática em alto nível independentemente de gênero raça e nível socioeconômico. A partir disso todas as ações do projeto serão pensadas tais como: (1) concepção de atividades matemáticas abertas criativas e colaborativas para que sejam propostas para estudantes da educação básica especialmente dos anos iniciais; (2) oferta de oficinas matemáticas para estudantes interessados em realizar olimpíadas matemáticas promovidas em âmbito nacional e internacional; (3) oferta de cursos para profissionais de educação e responsáveis de estudantes que tenha interesse em conhecer práticas inovadoras e que acreditam no potencial das pessoas em aprender matemática em alto nível. As experiências promovidas a partir dessas experiências práticas devem ser compartilhadas com a sociedade por meio de produções acadêmicas sejam em revistas ou eventos acadêmicos e também por redes sociais tais como instagram.","Julia Tavares De Carvalho"
"MEMÓRIA INSTITUCIONAL DO INSTITUTO DE APLICAÇÃO FERNANDO RODRIGUES DA SILVEIRA - IMAGENS E VOZES DO CAP-UERJ","O projeto de extensão universitária memória institucional do instituto de aplicação fernando rodrigues da silveira - imagens e vozes do cap-uerj insere-se no importante trabalho de recuperação da memória do cap-uerj por meio de imagens iconográficas de vídeos e outros suportes que tenham as imagens e as vozes de seus atores como principais referenciais. O objetivo geral é dar visibilidade ao cmpdi colaborando com o processo de organização da memória do cap-uerj que por diferentes atores capianos vem se construindo há décadas. O cap-uerj em seus 65 anos de existência ocupa um lugar de destaque na educação pública fluminense e nacional constituindo-se como instituição de ensino de referência. Diante disso a preservação de sua memória e a disponibilização de seu acervo se apresentam no contexto atual como ações fundamentais em sua história. Desde 2012 o trabalho de recuperação da memória institucional vem se consolidando como um investimento institucional. Em 2013 iniciamos um trabalho de editoração dos vídeos institucionais e de digitalização do acervo imagético do cap. A partir de 2017 soma-se a esse movimento a escuta das vozes de seus atores – docentes servidores técnico administrativos estudantes atuais e antigos – no processo de narrativa das suas trajetórias no/sobre o cap por meio de desenvolvimento de projeto de pesquisa coordenado pela profª andrea da paixão fernandes. O projeto em tela vem se constituindo como referência para a história do cap e ainda para a história da educação pública fluminense e dos institutos colégios e escolas de aplicação. Ao longo de 2021 o projeto concentrou suas atividades no formato remoto com foco na organização de parte do acervo da memória institucional do cap-uerj para ser apresentada em formato digital em um site que ainda está em processo de elaboração. Em 2022 inauguramos o novo espaço do cmpdi e centro cultural do cap-uerj com muitas novidades.","Julia Tavares De Carvalho"
"TRAZENDO O LÚDICO PARA A SALA DE AULA: JOGOS DIDÁTICOS","O presente projeto com dez anos de existência tem como principal objetivo incentivar um maior engajamento dos professores de matemática do estado do rio de janeiro com a matemática lúdica a partir de três frentes de ação: ida às escolas para oficinas de jogos com os professores e estudantes da educação básica; participação ativa dos alunos de licenciatura em matemática na elaboração dos jogos e oficinas e a montagem de acervo para o laboratório de ensino de matemática do instituto de aplicação fernando rodrigues da silveira (cap-uerj) este voltado para a formação de professores em aprendizagem com a matemática lúdica. São visitadas duas escolas por semestre nas quais ao longo de um periodo há uma oficina com jogos produzidos pelo projeto junto a turmas de educação básica. Faz parte da oficina a montagem de uma sala de jogos com estações de jogos onde os estudantes de algumas turmas específicas poderão participar. Este projeto conta com reuniões semanais com sua equipe executora e demais interessados dentre os alunos de licenciatura e pós-graduação da uerj ou até mesmo egressos. Busca-se contribuir de forma significativa para a formação inicial dos alunos de licenciatura em matemática da uerj e para a formação continuada dos professores que já pertencem a alguma rede pública de ensino. A questão norteadora é entender como e quando se usa a matemática lúdica em sala de aula das escolas públicas e quais os seus efeitos.","Leandro Da Silva Machado"
"POPINFO - PROJETO DE PREPARAÇÃO PARA OLIMPÍADAS DE INFORMÁTICA","O presente projeto de extensão tem por objetivo permitir que os estudantes do ensino fundamental ii de escolas públicas do estado do rio de janeiro desenvolvam habilidades e competências para a resolução de problemas ligados ao raciocínio lógico-computacional tendo como base as questões apresentadas na olimpíada brasileira de informática (obi) bem como realizar uma iniciação à programação para esses estudantes. Além dos estudantes do ensino fundamental ii o projeto também visa alcançar docentes licenciandos e famílias/responsáveis. O estímulo e preparação dos estudantes para participar de tal olimpíada constitui também um dos objetivos deste projeto. Para estudantes do ensino fundamental ii esta olimpíada consiste de questões cujas soluções podem ser obtidas pelo uso do raciocínio lógico e computacional aliados a conhecimentos básicos de matemática. Não há a necessidade de uso de computador sendo utilizados apenas lápis e papel. A importância do desenvolvimento do raciocínio lógico pode ser vista na base nacional comum curricular (bncc) a qual destaca este desenvolvimento como uma de suas competências específicas para o ensino de matemática. Utilizando materiais próprios juntamente com os já oferecidos pelos criadores da olimpíada o projeto permitirá que os alunos desenvolvam a partir de encontros semanais o seu raciocínio lógico sua criatividade e sua capacidade de investigação. Adicionalmente para os alunos do 8º e 9º anos do ensino fundamental o projeto oferecerá aulas de iniciação à programação nas quais o aluno poderá se familiarizar com as noções e conceitos iniciais de programação como por exemplo os algoritmos. Além de grande relevância na matemática os algoritmos possuem um papel central na ciência da computação e seu aprendizado pode auxiliar no desenvolvimento de um pensamento mais organizado ensinando ao estudante a quebrar tarefas complexas em passos menores e a pensar de forma estruturada.","Leonardo Maricato Musmanno"
"AULAS PREPARATÓRIAS PARA AS OLIMPÍADAS DE FÍSICA E ASTRONOMIA","Comumente são realizadas olimpíadas de conhecimento das disciplinas de ensino básico com o objetivo de motivar o interesse dos alunos nos estudos das referentes disciplinas. No âmbito da física e astronomia das olimpíadas podemos destacar: a olimpíada brasileira de física (obf) a olimpíada brasileira de física das escolas públicas (obfep) a olimpíada brasileira de astronomia e astronáutica (oba) e a olimpíada brasileira de robótica (obr). Na maioria das escolas o currículo de física vem sendo abordado de forma minimalista não se adequando às ementas das provas das citadas olimpíadas. Por isso faz-se necessária uma preparação extracurricular que possa suprir eventuais defasagens curriculares associadas a estes exames. Nesse sentido o instituto de aplicação fernando rodrigues da silveira (cap/uerj) que sempre busca desenvolver novas metodologias e maneiras de auxiliar o corpo discente nas atividades de ensino e aprendizagem tanto dentro quanto fora do ambiente escolar torna-se um espaço adequado para desenvolver atividades em prol deste reforço curricular. Sendo assim o presente projeto visa estimular a participação e auxiliar o aluno que deseja se preparar para os exames através de produção de materiais didáticos direcionados encontros regulares para dúvidas e/ou aulas expositivas e oficinas práticas e de exercícios. Como resultado esperamos que os alunos se sintam mais estimulados e preparados ampliando o nível de confiança e o seu desempenho nos mencionados exames.","Leticia Dutra Ferreira"
"SENSIFLE - SENSIBILIZAÇÃO À LÍNGUA FRANCESA EM PROJETOS SOCIAIS","O sensifle - sensibilização à língua francesa em projetos sociais possui um duplo viés. Por um lado acreditamos que o ensino de francês é um ato educativo que por sua vez tem a finalidade de transformar humanizar criando possibilidades de socialização por meio de elementos culturais contribuindo assim para o desenvolvimento da sociedade. Por isso a oportunidade de ofertar oficinas de língua francesa em projetos sociais é o ensejo de contribuir socialmente em um processo de ensino qualitativo e impulsionador de oportunidades. é a concretização de um desejo de viabilizar uma educação crítica reflexiva e emancipatória proporcionando uma sociedade mais protagonista de sua história. Por outro lado ele se torna uma ação social que é uma possibilidade de futuros professores da área de letras (português-francês) de oferecerem uma modalidade de ensino com a qualidade reconhecida pela universidade e iniciarem sua docência fator de importância no cenário educacional já que é uma grande contribuição para uma política efetiva de formação com a responsabilidade de uma das maiores universidades públicas brasileiras.","Livia Cristina Eccard Pinto"
"OFICINAS DE LÍNGUA FRANCESA E CULTURAS FRANCÓFONAS E FESTA DA FRANCOFONIA","Este projeto tem por objetivo promover o contato dos alunos dos ensinos fundamental e médio do instituto de aplicação fernando rodrigues da silveira – cap-uerj e das escolas estaduais localizadas na cidade do rio de janeiro com o diversificado universo francófono através do estudo de aspectos da língua francesa e das culturas francófonas. A partir de um contato inicial ou de um aprofundamento de seus conhecimentos em relação à língua e à cultura do estrangeiro pretendemos através atividades culturais e oficinas que possam despertar nos alunos o olhar crítico sobre o outro e sobre si mesmo assim como estimulá-los no processo de aquisição ou aperfeiçoamento de uma língua estrangeira. As atividades têm como proposta o trabalho com a língua francesa e as culturas francófonas a partir de materiais selecionados e elaborados pela equipe que compõe o projeto tendo como base a leitura – de mundo – ou seja da língua como parte integrante de um sistema simbólico no qual se inserem as manifestações culturais.","Luiz Americo Portela Dos Santos"
